text,TextBlob_Subjectivity,TextBlob_Polarity,TextBlob_Analysis
Omg this next generation really stupid. They don’t understand we in a recession.,0.5,-0.39999999999999997,negative
@kemimarie Yall do know we in a recession right…?? https://t.co/RKoJnqlbOx,0.5357142857142857,0.2857142857142857,positive
A notorious market bear who called the 2000 and 2008 crashes says a 60% decline in the S&amp;P 500 is likely as high va… https://t.co/Cynv01kZev,0.77,0.08,positive
"USMV: U.S. Recession Insurance Is On Sale
#News #Market #StockMarket #investing #StockAndMore",0.0,0.0,neutral
Recession worries simmer beneath US stock market rally - Economically sensitive areas of the U.S. stock market are… https://t.co/4ecGdTL3DH,0.9,0.1,positive
$USMV - USMV: U.S. Recession Insurance Is On Sale. https://t.co/h0uilQd9Ti #trading #markets #stockmarket,0.0,0.0,neutral
Insider selling could be signaling recession and a stock market selloff - MarketWatch https://t.co/CbkAt9Spma,0.0,0.0,neutral
@shaneoid77 @JayNYPuertoRoc @zombiez43 @GrahamAllen_1 It is fine. I shared a very really story with many more than… https://t.co/JMCaHoSLow,0.44,0.4191666666666667,positive
Wall St Week Ahead Recession worries simmer beneath US stock market rally - https://t.co/NthHWV0SHF https://t.co/JEp7bQ1kiC,0.0,0.0,neutral
"Stock market's 'fear' gauge hits nearly 18-month low. Why aren't debt-ceiling, recession and banking fears taking a… https://t.co/wbrU1E1LTL",0.35,0.05,positive
"Synopsys: Robust Semi Exposure To Deal Calmly With Recession Fears
#News #Market #StockMarket #investing #StockAndMore",0.75,0.30000000000000004,positive
$SNPS - Synopsys: Robust Semi Exposure To Deal Calmly With Recession Fears. https://t.co/vkDNXwe2Ww #stocks #investing #trading,0.75,0.30000000000000004,positive
@FinancialTimes Loool yeah Taiwan recession and soon all the tech industry following south korea.,0.1,0.0,neutral
Insider selling could be signaling recession and a stock market selloff - MarketWatch https://t.co/V76eN7YBcx,0.0,0.0,neutral
@JayNYPuertoRoc @zombiez43 @GrahamAllen_1 You got help after Covid? Your disability was approved. I lost my executi… https://t.co/Fo64eqxmqa,0.0,0.0,neutral
@SpeakerMcCarthy You and your crone called Biden a liar when he brought up the cuts to SS and Medicare. Now you pla… https://t.co/jBItwcJ8yP,0.0,0.0,neutral
"@JayNYPuertoRoc @zombiez43 @GrahamAllen_1 I do not hate immigrants. I lost my job primary wage earner, liquidated m… https://t.co/q6ZOyM4d7C",0.7,0.4,positive
"$spy is going up more Monday. 

All this recession talk has been a FCKING SCAM. https://t.co/K6f0fIfSl8",0.5,0.5,positive
"All-in podcast E126: Big Tech blow-out, Powell’s recession warning, lab-grown meat, RFK... https://t.co/txaIBJZ7Ix via @YouTube",0.1,0.0,neutral
Federal Reserve Preview: A Final Hike As U.S. Recession Fears Mount. https://t.co/RBH72DxdkX #stockmarket #finance #trading,1.0,0.0,neutral
Wall St Week Ahead Recession worries simmer beneath US stock market rally https://t.co/QLGjaWMdK9 https://t.co/oeOSTtKXQL #tech,0.0,0.0,neutral
MONEY &amp; BUSINESS: Recession worries simmer beneath US stock market rally – One America News Network… https://t.co/FWykfemIQu,0.0,0.0,neutral
"@_Reaganite_ I mean we’ve been saying there’d be a recession for over a year, yet nothing has materialized and infl… https://t.co/0TpSwAHJdQ",0.6875,-0.3125,negative
Worried About Recession? Patient Investors Can Ride It Out. https://t.co/MIYPphW04i,0.0,0.0,neutral
@EliseStefanik @kevinomccarthy So do that without the threat of plunging the world into a catastrophic recession. Okay?,0.5,0.5,positive
Is the Fed close to engineering the “soft landing” it’s been hoping for? https://t.co/XdbECXWMRX,0.35,0.1,positive
@JoeBiden It won't be long before you finish your job of destroying America but hopefully Trump will stop you just… https://t.co/jYj3Kr1EuA,0.2,-0.125,negative
"@Scribulatora PS Unless we’re deflating prices are always rising. Deflation and recession is your goal?

You’re so… https://t.co/Sn8IIElJtS",0.0,0.0,neutral
"E126: Big Tech blow-out, Powell’s recession warning, lab-grown meat, RFK... https://t.co/W4qpkr5t6F via @YouTube",0.1,0.0,neutral
@Dividend_Dollar Or you could buy $VMFXX and get 4.67% yield compounded monthly with a near zero downside risk whil… https://t.co/otndTVh8hq,0.4,0.1,positive
@Jfc36314802C @softwarnet @POTUS Everyone complaining is a blue check MAGA and mostly parroting what they've been t… https://t.co/9ND5PNyYmU,0.3,0.25,positive
"@SpeakerMcCarthy Republicans had NO PROBLEM RAISING THE DEBT CEILING UNDER TRUMP, no conditions.

""If we default fo… https://t.co/b1xq4cbTtd",0.0,0.0,neutral
"And just like that we’ve had the 2nd, 3rd, and 4th largest bank failures in less than 6 weeks.  #recession… https://t.co/MHBrULZBO5",0.022222222222222223,-0.05555555555555555,negative
@WhiteHouse Lead to a recession? We are already in one and your Admin finally admitted to it months ago.,1.0,0.0,neutral
Some economists say McCarthy's budget cuts could send the economy into recession.,0.0,0.0,neutral
"@GameofTrades_ Markets typically bottom before the recession ends, and the start dates are applied retroactively -… https://t.co/ZV1jGwVmcl",0.5,-0.16666666666666666,negative
@chiefMlu A level playing field in a capitalist society does not exist anywhere in the world. They'll tell you ridi… https://t.co/M90gL40E75,0.0,0.0,neutral
"각국 2023년 경기침체 가능성.
영국, 뉴질랜드, 미국, 독일 선두.
다들 러시아 경제제재에 앞장 선 나라들.
반대로 BRICS 는 잘나감.

#Probability of #recession in the… https://t.co/vctDGzs48j",0.0,0.0,neutral
"Hey, Could Be That Long-Promised Recession Won’t Happen https://t.co/o5aUXAamXy",0.4,-0.05,negative
Meanwhile we are staring a recession he created right in the face. https://t.co/5k9KD8CCOr,0.5357142857142857,0.2857142857142857,positive
"@POTUS We are LITERALLY headed into YOUR RECESSION

Right now. Under you. It's the Biden Recession.
https://t.co/hKDOAQLJjU",0.5357142857142857,0.2857142857142857,positive
"@SmashMemez Do people fall for this garbage?

We were just told TODAY by Biden's own people that we are headed towards a recession.",1.0,0.6,positive
https://t.co/mU36Dk4NTL,0.0,0.0,neutral
"@RobGerundo @nypost I see one other alternative -
US appears to be heading into a recession -
Companies laying off… https://t.co/uzoFcZsBXG",0.375,-0.125,negative
@donnastowe1 @SenWhitehouse Because a default will almost certainly bring upon a major recession/poss a depression.,0.5357142857142857,0.13839285714285715,positive
During the 2008 recession I was shredding “Through the fire and flames” on Guitar Hero III while my Dad struggled t… https://t.co/55aXsumqi4,0.0,0.0,neutral
@landvaluetax Wouldn't this cause UBI to fall during a recession?,0.0,0.0,neutral
"US Fed chair predicts recession in call with fake 'Zelensky'

https://t.co/iMxLaRcIoe",1.0,-0.5,negative
If the banking system is stable then this next recession will indeed be mild.,0.25,0.16666666666666666,positive
"@Augieboy Yeah I'm willing to give some credit. They increased the ""rainy day"" fund for state. Really for state gov… https://t.co/jKjdYaapRp",0.475,0.225,positive
72% of surveyed families say their income is falling behind the cost of living in @Primerica’s recent Financial Sec… https://t.co/rbyiK1UIA4,0.38749999999999996,-0.125,negative
@IMDRAGONFIRE @neighbsreal @centerviewnews Personally I love my people! We are friendly and fun and nurturing! Miss… https://t.co/qJ9UPqIf4O,0.43333333333333335,0.39166666666666666,positive
"@le_capitalist2 @WSBChairman @stevewilldoit Doesn't matter, you can not not count that. And bam there you go. There… https://t.co/XHgJ2YYH0o",0.0,0.0,neutral
@atrupar But people (even apparently Left pundits) are saying that the possibility of a recession is all the matters,0.0,0.0,neutral
@macro_dose @GregCrennan And we’re not even in recession- yet.,0.0,0.0,neutral
@recession Whats ya Activision,0.0,0.0,neutral
"The report on the European economic situation released by the International Monetary Fund (IMF) mentioned that, at… https://t.co/AhQTL0uWWX",0.06666666666666667,0.06666666666666667,positive
"Hey, Could Be That Long-Promised Recession Won’t Happen https://t.co/jGnqJI71TA",0.4,-0.05,negative
"Worried About a Recession? Patient Investors Can Ride It Out.

Economic downturns are rough on stocks, but history… https://t.co/Fp7YL3oX2Y",0.30000000000000004,0.05,positive
Yes because the ⁦@federalreserve⁩ gets pranked call ⁦@Ukraine⁩ &amp; admits recession to be true &amp; correct:  https://t.co/mTsVRnCyMV,0.65,0.35,positive
Going to polls amid economic recession is a nightmare scenario for Democrats and Biden administration will do whate… https://t.co/pIPdfubgnZ,0.2,0.2,positive
"The key is labor market. 

If companies start laying off employees, consumers will immediately change their spendin… https://t.co/HrUmEnI39C",1.0,0.0,neutral
Most economists believe that the US will plunge into recession in a few months. It is possible but there is no sign… https://t.co/ukbCNOzXN8,0.5333333333333333,0.09999999999999999,positive
@polssubbs @SoFla862 @CryptidPolitics Who cares? I don’t vote on that nonsense! We are on the brink of WW3. The eco… https://t.co/fzd8ex7PeD,0.0,0.0,neutral
20230428: Craig Lord: Is Canada headed for a recession? Here’s what the latest data shows https://t.co/b7Z3rTmt9v,0.9,0.5,positive
We’re all doubling down on lip filler and Botox during the recession right? 🤔,0.4123015873015873,0.06507936507936506,positive
"@PauloMacro 💯👍It's Friday, and I need to do my part to cheer the troops against the Cumlordz...

Macro recession br… https://t.co/33GznHpSnn",0.0,0.0,neutral
"$XLE #XLE Daily Chart Update
🔥 
Gap filled and moving up. If/when tech takes a breather, energy will be back in cha… https://t.co/4hbFxh3kfY",0.3,0.13333333333333333,positive
"@unusual_whales A recession is always coming though, it doesn’t change the fact that DCA should work well enough for most people.",0.5,0.25,positive
#Breaking: UK to avoid recession but inflation wonât return to Bank of England target until end of next year https://t.co/o8txhi2m31,0.0,0.0,neutral
@business They are happy to be in this strong damn economy and happy to be having mild recession like symptoms.,0.8083333333333333,0.5916666666666667,positive
"@Ashcryptoreal alt season, that isnt gonna happen till 40 to 60k, not like true alt season imo.  All the ppl trappe… https://t.co/t0KWCf9IIB",0.65,0.35,positive
@simonateba @JoeBiden We are on the verge of a major recession with all of these job losses while people are paying… https://t.co/LlEPZHSvHt,0.5,0.0625,positive
@lou_nautic @HandtevyMD @walshy311 @bdfitzpatrick @HolaFireMedic @Tcorreia @PBCFR No matter what service delivery m… https://t.co/QWfP8FMDpj,0.0,0.0,neutral
"Hey, Could Be That Long-Promised Recession Won’t Happen https://t.co/fJdK55V6iQ",0.4,-0.05,negative
"@jdreyphoto @TheStalwart @tracyalloway @TheTerminal The industry runs on its own weird cycles, and the 2007/8 reces… https://t.co/UGH66ngaAS",1.0,0.04999999999999999,positive
Recession core fr,0.0,0.0,neutral
The latest measure of the country’s gross domestic product fell short of expectations and that has economists and p… https://t.co/79lOSygjRq,0.325,0.125,positive
I am here in my new recession seats https://t.co/B2HUDl53Jn,0.45454545454545453,0.13636363636363635,positive
"#BusinessNews: First Republic teeters on the edge — again...'sign of the times' -  #recession is nearing 💯! 
https://t.co/DXT0cUl3aW",0.3333333333333333,0.25,positive
"7/ What is next? Well, now that the previous government decision clearly doesn't work, the government has two optio… https://t.co/sAk4UDK4J4",0.18333333333333332,-0.022222222222222213,negative
@wojaksvonpeace It’s bad - don’t think they’ll come back down without a significant recession,0.4576388888888889,-0.12013888888888885,negative
@RepJeffries You must be kidding with an economy that saw Americans lose 25 trillion in wealth in one year as infla… https://t.co/ll8vlVYaew,0.0,0.0,neutral
The Fed’s Shocking Inflation Report and Recession Warning [Leaked] https://t.co/0DXUc7cQYf,1.0,-1.0,negative
"giving up the inflation fight too soon, which would risk a severe recession later, or pushing rates too deeply into… https://t.co/PQKkuInfoH",0.2,0.0,neutral
"JUST IN - Taiwan sinks into recession, economy contracts by 3% in the first quarter - worse than expected. https://t.co/4SU9kJz4eV",0.33333333333333337,-0.0875,negative
"HELL NAW BOY!! I just know he somewhere screaming “EE-YIP”! 💀

Even in a recession, trust that audacity will remain… https://t.co/BoSMISuSoD",0.0,0.0,neutral
@LynAldenContact I suspect once a crash and recession/depression occur that there will be people lined up around th… https://t.co/svFBdS1zjb,0.0,0.0,neutral
"@RepLaMalfa @POTUS Also, the President should NOT negotiate on raising the Debt Ceiling. The GOP needs to quit mess… https://t.co/8RmUHmHpEh",0.175,-0.175,negative
@bearsnemesis @WilliamPFarran1 @HAMShortkiller So interesting this is what Seeking Alpha was saying earlier https://t.co/SJfySYZ0BB,0.5,0.25,positive
How many tweets have you seen of charts comparing $SPX from the Great Recession to the current cycle? Not seeing th… https://t.co/ssxBzghD1T,0.5499999999999999,0.43333333333333335,positive
Let’s not confuse global recession with freshness needs. $TSLA https://t.co/jluQnGV0IC,0.0,0.0,neutral
